Temperature,L=20,L=20_error,L=30,L=30_error,L=40,L=40_error,L=50,L=50_error,L=60,L=60_error,L=70,L=70_error
0.7,,,,,,,,,,,,
0.7333333333333333,,,,,,,,,,,,
0.7666666666666666,,,,,,,,,,,,
0.7999999999999999,,,,,,,,,,,,
0.8333333333333333,,,,,,,,,,,,
0.8666666666666666,,,,,,,,,,,,
0.8999999999999999,,,,,,,,,,,,
0.9333333333333333,,,,,,,,,,,,
0.9666666666666666,,,,,,,,,,,,
1.0,,,,,,,,,,,,
1.0333333333333332,,,,,,,,,,,,
1.0666666666666667,,,,,,,,,,,,
1.1,6.804681842641595,0.09464373605684558,6.021164876267154,0.07622404830190897,5.449025369670915,0.05619601547028863,5.257133948588571,0.04197480079862937,5.096013296338145,0.030439351325779285,5.087402878999447,0.025855318499724313
1.1333333333333333,5.179982801305417,0.0731756915989154,4.460519750608401,0.04973723593766469,4.15040609897275,0.032562823190837614,4.082785760902217,0.023870372716607493,4.074815225173142,0.019393585373988047,4.091098017496046,0.01619944566929964
1.1666666666666665,4.081990025217638,0.05657914811888355,3.5988669097213233,0.03311230931988646,3.4149235334336434,0.02186654504848349,3.405413698535958,0.016276292053886685,3.4293800821504234,0.013767001142657526,3.387487266211299,0.011365602173705107
1.2,3.2498592922326637,0.03919209831991858,2.997147641692685,0.022960133013043435,2.9853644578608485,0.015514802870724353,2.9468937338242944,0.012019024134927335,2.951115170342502,0.010162678214858526,2.933138376039063,0.008675282234622163
1.2333333333333334,2.7560850663513534,0.03135970686313006,2.6061307856797193,0.01735859859270762,2.595421650734337,0.01172647702135759,2.623081035847944,0.009924684916631187,2.5822588765326935,0.007736024699554943,2.6008455839397873,0.007056359690812099
1.2666666666666666,2.4016320204930746,0.023706330976509617,2.336329861130799,0.013736162852376659,2.334494272041383,0.010129337314653649,2.3319004640781724,0.007904003337880845,2.32307881996153,0.006570492955367386,2.326388886234989,0.005685630462401597
1.2999999999999998,2.172752693809306,0.019347885504246997,2.1384119370456456,0.011446782743307723,2.1252399999377216,0.008518536585309947,2.116074777218363,0.006738312705247722,2.1290516278503295,0.0057094750893979355,2.126433970157478,0.00474619812014651
1.3333333333333333,1.972341913558062,0.01638605711190844,1.9546612992796402,0.010054839098589828,1.9692418236110658,0.007583396881531184,1.9719081580723286,0.00605443069612864,1.9612471021933764,0.005098518961147866,1.959311714491498,0.0042708830426367314
1.3666666666666667,1.8055422829156893,0.013201866853490734,1.8083046040586854,0.008698890117336466,1.8038012506944023,0.006473104400642826,1.8285167674525211,0.005228203376650551,1.8207006548830955,0.004404060043575485,1.8220748364878412,0.0038675993497841064
1.4,1.719888814256785,0.012823718356031763,1.7021870089508717,0.00807889564763529,1.6948460170160902,0.006024881535028433,1.7002948565557325,0.0047846851985873734,1.6958136167465734,0.00398291709162115,1.6998560835779444,0.0034774247417266374
1.4333333333333331,1.6057646923262885,0.011300781583548731,1.6005522451803929,0.007490587620066026,1.5994168084426723,0.005610861272376016,1.6048110678047203,0.004426414394790099,1.597467209522878,0.0036633840626248606,1.5977266145718827,0.0031402221101188245
1.4666666666666666,1.5108006612751548,0.010721628641571298,1.5151701154704296,0.006782824854998967,1.5029572914574,0.005068684494394985,1.507576945183441,0.004081183856066582,1.5088002899388862,0.0033501517651992343,1.5078481625087017,0.0028970078392944174
1.5,1.4435911114889348,0.009660185781364395,1.4253588776525148,0.0060558544082805164,1.4318893547846125,0.004703829028565835,1.4307332047990935,0.0038623077534810694,1.431651520189597,0.003152295275406387,1.4358617003387657,0.0027906288050946358
