Temperature,L=20,L=20_error,L=30,L=30_error,L=40,L=40_error,L=50,L=50_error,L=60,L=60_error,L=70,L=70_error
0.7333333333333333,0.7770106061141998,0.000710128894360101,0.7529455121986488,0.0006777478543311396,0.7375634469430034,0.0006422988710298169,0.7233564848865193,0.0006238365225793076,0.7138342931238867,0.0006222677123276281,0.7051442168549471,0.000605058952244842
0.7666666666666666,0.7635197215219359,0.0007461899892404086,0.7379982812699922,0.0006979133681271124,0.720308117635961,0.0006612208242541011,0.7076345599067898,0.0006389475508450746,0.6978442679898001,0.0006403019746452875,0.6873640032300842,0.0006456557062865394
0.7999999999999999,0.7502758520798428,0.0007928139076377606,0.7224072899049818,0.0007487588535759119,0.7033132507900447,0.0007135340370018147,0.6901971266109559,0.000696759283147231,0.6779529946208052,0.0006815095198424074,0.6693852979291323,0.0006478844829060328
0.8333333333333333,0.7320360954437494,0.0008612279746253777,0.7053071502831123,0.0007870387108697432,0.6854160320834516,0.0007706456508483491,0.6697754282602078,0.0007440027841937427,0.6592429781139552,0.0007441123053088053,0.6491453584432822,0.0007071962864419472
0.8666666666666666,0.7155968306904037,0.0009553121069399573,0.684588071048155,0.0009089972376426693,0.6649354334160121,0.0008262909599947296,0.6492536464306913,0.0008062645939298633,0.6377873907919408,0.0007667400036353676,0.6253379348589863,0.0007676894814733952
0.8999999999999999,0.6965364320370503,0.0010424911081911442,0.6621115123740708,0.00097933517746023,0.6397422159624769,0.0009647530136480818,0.6231339287804012,0.000884024194836235,0.6108216037929162,0.000885807931660927,0.597517141340905,0.0008443511944552066
0.9333333333333333,0.6748705890308856,0.00118649368944127,0.6339504728949649,0.0011732868872794601,0.6099235800411172,0.0011246458995600958,0.5898324365794085,0.001100616206762456,0.5750616759011377,0.001002706244584085,0.5619256170611133,0.001044816306389864
0.9666666666666666,0.6456763169066609,0.0014319547154424623,0.6006312506732154,0.0013943039511621696,0.5723212174639211,0.0013977011714955531,0.5428658851771386,0.0014162362870456244,0.5219854209759038,0.0014630479256134551,0.5043500403508553,0.001426303950987465
1.0,0.6079127812027835,0.001766020873304443,0.5514700185542173,0.0018076259040606685,0.5093714687347296,0.0018861338493301365,0.4710574534149859,0.0020098423343734083,0.4396800462678497,0.0020068563731143537,0.4084155993393488,0.002120708942855691
1.0333333333333332,0.5642247863126754,0.0020940373444754954,0.4880855707914129,0.0021786333390764264,0.4249770735810407,0.0023522350435729146,0.37143380510931384,0.002396450963754115,0.3233698308978132,0.0023019783149891516,0.2868175743085336,0.0022537952661346836
1.0666666666666667,0.5107260496090247,0.002434581514029542,0.41160380902798827,0.002520107354475883,0.3323810871650372,0.002516826653796087,0.27468492864894944,0.0022996439522564734,0.23096217308583647,0.0020187559804361703,0.19891994166075302,0.0018833846891248172
1.1,0.44995162309159914,0.0026723351572362393,0.3367252901480072,0.002536278205062638,0.2571546335407993,0.0022705350271775486,0.2082018927951373,0.001954088251690481,0.17083338961353162,0.0016450901172447466,0.14800407054092798,0.0014533753149868834
1.1333333333333333,0.389345626483945,0.0027679193613160337,0.2735289950871409,0.0024110369942954082,0.20443276420642476,0.001949697590136701,0.16445948204391062,0.0016169250120207405,0.13730188192783033,0.0013856895644923642,0.11626472501630258,0.0011760353582279462
1.1666666666666665,0.3372198064589961,0.002751483148801548,0.23257727645004816,0.0021082949108869277,0.1705073408633551,0.0016868269109168441,0.13549635228033557,0.0013767503677146547,0.11363354523355594,0.001159374199929812,0.09469228849536401,0.0009797113315649795
1.2,0.2916544467764075,0.0024797963810956475,0.1943576821863543,0.0019045118655183003,0.14842903517728537,0.0014665997297903712,0.11430580215472928,0.0011790818287862755,0.09708355843510037,0.001005431637023408,0.08183241371836414,0.0008430064570757546
1.2333333333333334,0.2542131990654473,0.002419503027554704,0.1696522034479312,0.0016958816774886813,0.12659828106857446,0.0012828054301928266,0.1016325162946437,0.0010549962967473837,0.08400016117897258,0.0008536704454993069,0.07147465478756898,0.000756624298123463
1.2666666666666666,0.228050558913255,0.0021723302132956013,0.1530766447258703,0.0015555778944993323,0.11276335977022736,0.0011570289293668485,0.09185424902510757,0.00093252618340599,0.07622723779981869,0.000773331667559661,0.06374126117360114,0.0006741208720579709
1.2999999999999998,0.20750311133777335,0.0020412652574454838,0.13697975356766548,0.0014119820587470732,0.10435271793781853,0.0010675655952981553,0.08155027959343106,0.0008568296175563399,0.06884897656349898,0.0006993679598547819,0.058408305411776495,0.0006031223789490882
1.3333333333333333,0.19073153954837793,0.0018852688251252939,0.1264881783674264,0.0013140564389553541,0.09521890716713807,0.0009837919908221827,0.07691174211584284,0.0007858163283239678,0.06312518634834245,0.0006594288715699652,0.05446016629610936,0.0005779969906592445
1.3666666666666667,0.1726749983429725,0.0017178251828935032,0.11752136990239415,0.001222343091243021,0.0859598529904166,0.0009319730438243312,0.0713008985584832,0.0007569961073362439,0.059123414080789846,0.0006134157368328596,0.050437024240101644,0.0005281266171751619
1.4,0.16521476396260354,0.0016737234580993469,0.10989343496419957,0.001120135573471504,0.08275242264321148,0.0008648735884795058,0.06689392025565187,0.0007040915604085206,0.054689274419498723,0.00057233381083575,0.04731835361289076,0.0004906729503014411
1.4333333333333331,0.15684993816024723,0.0015391818458878465,0.10319317054898704,0.0010707568309475867,0.0772269871387198,0.0008121974603151586,0.06160149513218465,0.0006512043070581642,0.05121127446091942,0.0005287226537449149,0.04353794589559343,0.00045823466633737565
1.4666666666666666,0.14749397580823898,0.0015020633087767512,0.09913632511445951,0.0010212001845447737,0.0737802102881331,0.0007613223987408698,0.05782124042079852,0.0005998772090697212,0.04854026932671459,0.0005119725698847151,0.0413270760595344,0.00043837512053967445
1.5,0.13936870347392777,0.001409310230661839,0.09250766412089154,0.0009504984954069713,0.06813149150085712,0.0007250525055407579,0.05574228753111158,0.000588581414785229,0.04587842570762117,0.0004776024476331513,0.039546569980001715,0.0004195098321466901
