Temperature,L=20,L=20_error,L=30,L=30_error,L=40,L=40_error,L=50,L=50_error,L=60,L=60_error,L=70,L=70_error
0.7333333333333333,0.00133,5.360587128080373e-05,0.0013768888888888889,3.593017268873253e-05,0.0013165000000000002,2.6452996132795804e-05,0.00136128,2.1838110400540452e-05,0.001352888888888889,1.7947951696685244e-05,0.0013492244897959184,1.5228375365096536e-05
0.7666666666666666,0.0019440000000000002,6.401550432447562e-05,0.0021004444444444447,4.4891199984880965e-05,0.0021214999999999997,3.3895496188500464e-05,0.00207744,2.7123559750843286e-05,0.0020686666666666666,2.1996550538449306e-05,0.002106775510204082,1.942402646214212e-05
0.7999999999999999,0.00305,8.048348300374339e-05,0.0031431111111111113,5.534168320997573e-05,0.003078,4.095164483736943e-05,0.00304608,3.232877221988891e-05,0.0031060000000000003,2.8078175092585665e-05,0.003136,2.3380194564643036e-05
0.8333333333333333,0.004446000000000001,9.763732287771297e-05,0.004537777777777778,6.757252161588526e-05,0.004493,5.024131841453059e-05,0.00458816,4.0564503168749776e-05,0.0045602222222222225,3.385204254271528e-05,0.004494530612244897,2.8139734017285856e-05
0.8666666666666666,0.00603,0.00011433664831391083,0.006488,8.128442718469782e-05,0.0064455,6.050972211626865e-05,0.00636896,4.814515749101984e-05,0.006425333333333333,4.117530986773622e-05,0.006427265306122447,3.518937650548436e-05
0.8999999999999999,0.008602,0.00014324261160113418,0.008860444444444445,9.721199763305412e-05,0.008964,7.114215404690283e-05,0.00918592,5.807396090688525e-05,0.008962222222222224,4.907537562566098e-05,0.009092081632653062,4.0650080495052313e-05
0.9333333333333333,0.011818,0.00016839623902369845,0.012152888888888888,0.00011490844759494774,0.012266999999999998,9.001125046394325e-05,0.01244512,7.018898682691356e-05,0.012472222222222223,5.8215521785995295e-05,0.012517387755102041,5.088317956407426e-05
0.9666666666666666,0.016078000000000002,0.00020652415667644594,0.01680622222222222,0.00013572511417004468,0.0167815,0.00010320859414584078,0.01709312,8.217008844837481e-05,0.01717911111111111,7.102209815078646e-05,0.017121469387755103,6.109573383881248e-05
1.0,0.021564,0.0002368205970731338,0.02239733333333333,0.00016052388654021698,0.022836500000000003,0.00012290646646860652,0.023146879999999998,9.948636851975669e-05,0.02342666666666667,8.437983248739202e-05,0.02357191836734694,7.213173634429537e-05
1.0333333333333332,0.028051999999999997,0.0002645261953818986,0.02964711111111111,0.00018740538758112583,0.0307595,0.00014152747404785632,0.03103904,0.00011487212975233809,0.031426444444444444,9.413343577273726e-05,0.03152767346938775,8.245393279234265e-05
1.0666666666666667,0.036056,0.0003059532457017226,0.038544888888888885,0.0002015243680605276,0.0393735,0.00015725978938220279,0.03976384,0.00012570008268125618,0.040222666666666664,0.00010299953986046636,0.04017616326530612,8.977250017397298e-05
1.1,0.04529,0.00033299656857973484,0.04802488888888889,0.00022835360925428384,0.04854,0.0001673516137509741,0.048659839999999996,0.0001299953567896774,0.04884755555555555,0.00010912595967037452,0.04887510204081633,9.435205727418882e-05
1.1333333333333333,0.055526,0.00035603375347482643,0.056805333333333326,0.00023503881685068558,0.05781,0.00017694090322279267,0.05765952,0.00013894692456826232,0.057750666666666665,0.00011696086781301751,0.057679999999999995,9.981986372418506e-05
1.1666666666666665,0.065012,0.0003790110844828912,0.06593155555555556,0.0002481936534963297,0.06645450000000001,0.00018402599850901455,0.06629984000000001,0.00014504509375173874,0.06648022222222222,0.00011999466268469414,0.06637175510204081,0.00010147051296948609
1.2,0.07442399999999999,0.0003729811464059416,0.07479644444444446,0.00025018387041286766,0.0749785,0.00018875994603434503,0.07477056,0.00014913527633266178,0.07485533333333333,0.00012569794470439043,0.07504897959183673,0.0001081805292095313
1.2333333333333334,0.082534,0.00038967714445520155,0.08312444444444445,0.0002588374039501076,0.0831125,0.00018921682986323997,0.08298048,0.00015818862994822566,0.08326511111111112,0.0001277117537182771,0.0831949387755102,0.00010998463054045489
1.2666666666666666,0.09128,0.00039357667745996944,0.09097511111111112,0.0002604216447934762,0.0912265,0.00019864746015331867,0.09120224,0.00015892233485689013,0.09110711111111111,0.00013105591930563678,0.09105044897959183,0.00011372979139457367
1.2999999999999998,0.09806399999999998,0.00038447872653305464,0.09845422222222222,0.00027033089589489163,0.098544,0.00019874059658227803,0.09893024,0.00016499129148976813,0.098624,0.00013465686202134263,0.09856669387755101,0.00011375466664689663
1.3333333333333333,0.10598800000000001,0.00040872039751534085,0.10624355555555555,0.00026951389980523106,0.10565450000000001,0.00020649081646145613,0.10561343999999999,0.00016388693455393638,0.10576888888888888,0.0001359787802712692,0.10592424489795917,0.00011657444809034778
1.3666666666666667,0.112376,0.00041461622284359647,0.11316444444444441,0.0002757677451464782,0.113073,0.00020590927092079995,0.11255072,0.00016336384327861873,0.11272333333333333,0.00013679082978106105,0.1125774693877551,0.00011840929885257094
1.4,0.11928399999999999,0.00041057808921946963,0.11882133333333332,0.000277250135443083,0.11939699999999998,0.00020962140361408056,0.11945312,0.00016354260661954247,0.11940466666666666,0.000141131148080029,0.11936244897959183,0.00012038985804594663
1.4333333333333331,0.12522399999999997,0.00041979330648338426,0.12553333333333333,0.00029002488841099424,0.125777,0.00021187960162843145,0.12576672,0.00017339803842177394,0.12547288888888888,0.00014118407619117507,0.12551787755102042,0.00012283330500447844
1.4666666666666666,0.131674,0.0004269847959898771,0.1315902222222222,0.0002872645861931228,0.1321405,0.00021764995405699775,0.13141888,0.00016488698585845818,0.13134,0.0001445136247874085,0.1315534693877551,0.00012161729681951227
1.5,0.13803600000000002,0.00042828314487126646,0.13736977777777779,0.00027530755641419534,0.13693000000000002,0.0002168117684471766,0.1371232,0.00017220751805804531,0.1371288888888889,0.00014284909200267112,0.1368111020408163,0.00012383224159859317
