Temperature,L=20,L=20_error,L=30,L=30_error,L=40,L=40_error,L=50,L=50_error,L=60,L=60_error,L=70,L=70_error
0.7,0.6642685388662899,7.798632527838227e-05,0.6644876133527802,7.52215096490705e-05,0.6645151635837806,6.888967349913024e-05,0.6645539624842193,6.788086306043587e-05,0.6645952719668455,6.863667673742719e-05,0.6644769225756925,7.765695840061247e-05
0.7333333333333333,0.6639977084251248,9.256133065094052e-05,0.6640812704518848,9.357005482458689e-05,0.6642376977635678,8.408079445663188e-05,0.6642624294144579,7.448732469048731e-05,0.6642391522406117,8.818503093020662e-05,0.6642915938063665,7.73811898498184e-05
0.7666666666666666,0.663623888569556,0.00010958454092509274,0.6638040395507043,0.00010000103530352617,0.6639516287066266,8.758279529820585e-05,0.6640396166400105,8.403208891219179e-05,0.6639574642345053,8.636693484234238e-05,0.663837185817906,9.295243813915522e-05
0.7999999999999999,0.6631019461099644,0.00011778370172389573,0.6632264082894344,0.00011024198736033004,0.6633822053185674,0.00011191048648168075,0.6634013860376449,0.00010415445219527853,0.6634193817069196,0.00010247747450023647,0.6636388590645876,9.225617698800969e-05
0.8333333333333333,0.6623015697669055,0.0001539532812548834,0.6627027415292164,0.0001287772531376801,0.6626880713614502,0.00014572960179693936,0.6627403226709845,0.0001280791765380272,0.6626336458946653,0.000141356947133849,0.6628943393819795,0.0001263197922056543
0.8666666666666666,0.661143903154062,0.00020379204176681348,0.6612225772145148,0.00020631842024293188,0.6618181752850211,0.000169846337831765,0.6618560728136726,0.00017815031505532264,0.6620775168612587,0.00014568481332272946,0.6619468838138473,0.00017266920322706804
0.8999999999999999,0.6597718160988728,0.0002436436387541963,0.659917241350083,0.00024085988798402074,0.6598286447655108,0.00027520867780564677,0.6603796543791989,0.00021365224459347134,0.6602142971734501,0.00024427059781193905,0.6604224093815445,0.00020723617200780892
0.9333333333333333,0.6576362634775985,0.0003576441258034525,0.6567588327960843,0.00040421868619946235,0.6567803401274173,0.0003977933081366261,0.6566983469667852,0.00041364546820289066,0.6573447532590777,0.00031670884034046975,0.6564571889050885,0.0003776522708182157
0.9666666666666666,0.6530712026667267,0.0005499726424413679,0.6518014048075695,0.0005814466283928881,0.6503868615724837,0.0006378900671213893,0.6481915008700425,0.0007082225137302455,0.6463296338107194,0.0008098421298728505,0.6454398113269832,0.0008055970605705664
1.0,0.6450765453090934,0.0008572166557881774,0.6393576698312822,0.00101448178583251,0.6334344033472128,0.001213402950109394,0.6232437119691954,0.0014960017961766496,0.6167286020244216,0.001654338614682638,0.603254464804145,0.002016531228211698
1.0333333333333332,0.6327402776035743,0.0012154814776405007,0.6180466905029169,0.001595094285088141,0.5947501973407003,0.0022157490126285106,0.5690111558485076,0.0028803769840167344,0.544757896526851,0.0034510696206442692,0.516785674336862,0.004170449426775811
1.0666666666666667,0.6135174055187843,0.00178694072968074,0.5781312560310549,0.0026525640489334966,0.5300189582467584,0.003889575237352944,0.4905004068798112,0.004892276844093597,0.46737934575292595,0.005533939720848059,0.4223466748856315,0.007288007651728747
1.1,0.5844928169863568,0.0024954632659196264,0.5255936354357172,0.0038807730694191927,0.4652365267696923,0.005703294255544186,0.4263288228677867,0.007343750966448454,0.4024364662028427,0.008013203038598633,0.38632959543406087,0.009028813637810386
1.1333333333333333,0.5442333258832123,0.0034280631556916595,0.4709144715402074,0.005544823369432125,0.41917397328857997,0.007525996629016762,0.39398995563379224,0.008230987005484688,0.36097157265083135,0.011786837915577716,0.3576647068865164,0.011379815019276283
1.1666666666666665,0.5024464480182798,0.004472976565763096,0.44782664286529883,0.006288600691975805,0.3877625177090944,0.009595170023446972,0.37128310206734605,0.010451830988707375,0.35080732682689486,0.013869752956173449,0.3591139418297171,0.010318503925039921
1.2,0.4796703302803399,0.005256928805273619,0.3998912437678771,0.008272370112207569,0.3948535937525105,0.008451186014785917,0.3468266842241807,0.011669067683734338,0.3416098469943122,0.011162140156595076,0.3526816728820138,0.010803863529167283
1.2333333333333334,0.4224323854808236,0.006970439724804344,0.380669556814651,0.010665033533335925,0.3673941690167839,0.010173294416283668,0.3427079897567683,0.01298823742360172,0.35913442510446236,0.01126420699385357,0.32053499001988994,0.015357237704544831
1.2666666666666666,0.41636522063935266,0.007913882452595918,0.3656430393889546,0.010536527764226115,0.35209452041893896,0.010725871412300882,0.35855582330458113,0.012822510290894873,0.36420370473878605,0.010792021059407552,0.3367504000222824,0.011742136712657057
1.2999999999999998,0.40603834401404504,0.007550449004331527,0.35195177505186426,0.011955744306842367,0.3681791262856934,0.01002781710105311,0.33937424505680225,0.011697639412575468,0.3585948397330191,0.0119263087349495,0.33983049021854883,0.012913934914793085
1.3333333333333333,0.3917748155807427,0.00920419643459135,0.3460927696302102,0.010651715213671148,0.345026245973967,0.013695956162444808,0.3475599178849943,0.013065752750792425,0.3318990647931993,0.014348177993221621,0.32067631152520626,0.013927894244026465
1.3666666666666667,0.3822982870488978,0.00972214143664226,0.35796791868787636,0.010450231918833208,0.3103681514833928,0.013521046798330404,0.3286503746600725,0.013167541371994747,0.3454043178809729,0.012990440766869435,0.332351061015865,0.012566879138401241
1.4,0.37253218454398096,0.00912559628313863,0.3600607046568106,0.011689889295565532,0.32928417092497075,0.013234029792891016,0.330933023255751,0.012978435311126933,0.34064557158154285,0.01063877949983932,0.3524638823712277,0.011301565076221596
1.4333333333333331,0.3856420683835602,0.009548812539708695,0.34758553404653136,0.012207554920350487,0.31912857450611165,0.014068049215031367,0.3291017818246095,0.011787982231795543,0.34196476142923626,0.012156805672567784,0.3245067323840307,0.013332954766893172
