Temperature,L=20,L=20_error,L=30,L=30_error,L=40,L=40_error,L=50,L=50_error,L=60,L=60_error,L=70,L=70_error
0.7,-1.6026679728390492,0.0005902529437198975,-1.6014645468542648,0.00037685651088506934,-1.6011975452028324,0.0002925754358413698,-1.6010337670486283,0.0002351921532859307,-1.6012676539578745,0.0001970454182610789,-1.601291125047946,0.0001689696532832257
0.7333333333333333,-1.5782830045679714,0.0006165189027548053,-1.5783404726404358,0.0004283511136802019,-1.577969506586543,0.0003044071523536319,-1.5777959071446386,0.0002487214428005762,-1.5776769129211896,0.0002078039717302128,-1.5775800988231172,0.0001794737703970186
0.7666666666666666,-1.5541871477071227,0.000666805647864277,-1.5524823576231526,0.0004430860185875129,-1.5532291731033798,0.0003356195332954784,-1.5530975439783221,0.00026633386256121207,-1.5532002783477978,0.00022394914428561482,-1.5526692648527738,0.00019225750319467293
0.7999999999999999,-1.5292245267221465,0.0007078162052727274,-1.5280867913415483,0.00047718655087641935,-1.5272098476466025,0.000357776375237924,-1.5269918443059562,0.00028738594038697107,-1.5267456230283762,0.00024122095722546195,-1.5268692402202544,0.00020273921860868938
0.8333333333333333,-1.5005825380162918,0.0007539133842359635,-1.5012012233500274,0.000513647017739363,-1.4999911543298705,0.0003740922119508317,-1.4995090770357995,0.00030793944758177277,-1.4994039772530146,0.00025486626753048536,-1.4998228474785054,0.00021678583599620858
0.8666666666666666,-1.4731334630523587,0.000797175361237484,-1.4705035089133491,0.0005521159009936584,-1.4704471527624052,0.0004125608401663922,-1.470739799543848,0.00033313650270299175,-1.4702735688992492,0.0002740471604390143,-1.4706927447090699,0.00023598373811394368
0.8999999999999999,-1.4422686772898912,0.000867158716399689,-1.4400322689380827,0.0006036606589466291,-1.4387786066179573,0.0004478881012405387,-1.4381032904412512,0.00035789419384058186,-1.438759191982317,0.00029865680977802936,-1.4387290022710746,0.000256602755227513
0.9333333333333333,-1.4085128099047144,0.0009546980929414703,-1.4062831981784267,0.0006476617166694392,-1.405327724020508,0.0004874518065145757,-1.4039611704367467,0.0003914909043330541,-1.404788118792832,0.0003207645174987581,-1.4040394919731363,0.00027834975452720753
0.9666666666666666,-1.3722911685080137,0.0010490583691455976,-1.368966969364442,0.0006885491685294757,-1.3682093591981008,0.0005444148393036953,-1.3664195148034768,0.0004301977390512527,-1.3656784506658355,0.00036350503825339386,-1.3655515040796673,0.00031048566191608167
1.0,-1.3304355270007404,0.0011272766221284312,-1.3270753750393771,0.0007604975459657641,-1.3245746326794816,0.0005986086032454098,-1.3229125733260403,0.0004858845841694801,-1.3217936440988112,0.0003957268124996713,-1.3208617995808618,0.00033964190137072243
1.0333333333333332,-1.2880177884922788,0.0011755896846986915,-1.2807347686083548,0.0008412909248031432,-1.2756246946789087,0.0006287313672498536,-1.2741257574858766,0.0005048917880050602,-1.272367608808712,0.0004205071164042212,-1.2712977690799252,0.0003599359959944749
1.0666666666666667,-1.2400971446205515,0.0013027290697929191,-1.2289789869563608,0.0008563234230862208,-1.2265199948820722,0.0006488235274692114,-1.224000742479214,0.0005082330001299149,-1.2221017532382346,0.0004295996797017124,-1.222168430203899,0.0003698461931350583
1.1,-1.1912862423896133,0.001317379460976674,-1.178983984652215,0.0009139740220270121,-1.1771425745350323,0.0006602728484468654,-1.1764020238703112,0.0005084065240244511,-1.175698656260515,0.0004297218046400336,-1.174973849758449,0.0003745591129465038
1.1333333333333333,-1.1385104620552342,0.001371738508904723,-1.1325345945476808,0.0009092645598665242,-1.1299520498301234,0.0006663593578971162,-1.1301578411590194,0.0005292325756109786,-1.1302563338430034,0.0004292915306573626,-1.1303843945518077,0.0003683548590596949
1.1666666666666665,-1.0947134967878671,0.0013693817671409888,-1.0883600866560372,0.0008833659172513156,-1.086644790369464,0.0006658131594990807,-1.08710678754204,0.0005186730737777932,-1.0872915960798581,0.00042456987121096385,-1.0866501138167597,0.0003770803943210786
1.2,-1.0497280129958264,0.0012970359213927648,-1.0475785568293283,0.0009012184232179611,-1.046343742873853,0.0006433508906135541,-1.0469750787770609,0.0005266398401502477,-1.04714920538364,0.00043334027365255656,-1.0465505628800813,0.00038498514373219
1.2333333333333334,-1.011924397289839,0.0013378538806143683,-1.0092881581073323,0.0008644665860844302,-1.0082812764849929,0.0006382130546424319,-1.0089759193048018,0.0005194514506528236,-1.007752148768526,0.0004314268613674725,-1.0087851773781915,0.0003691877723644071
1.2666666666666666,-0.9724434924983463,0.001284318811854239,-0.9730686937404811,0.0008343800439545189,-0.9729474611821565,0.0006439298711574458,-0.9730002397849595,0.0005134196535609522,-0.9727665368994849,0.00043240048373515506,-0.9725892834975757,0.00036800479433225894
1.2999999999999998,-0.9400375674730239,0.0012667692911168924,-0.941612421726817,0.000849092578279445,-0.940181023922514,0.0006356533987208817,-0.9394529269781269,0.0005127201846214857,-0.9393961420296127,0.00043287226814583225,-0.9402662542169532,0.00036649963607086064
1.3333333333333333,-0.9085174986682442,0.0012788149264338375,-0.9075692022594168,0.0008508741018494999,-0.9096944721408636,0.0006561747692961687,-0.9092747441805226,0.0005068845361919046,-0.9087673118282781,0.00042633704704485916,-0.9087111853112471,0.0003602782927682879
1.3666666666666667,-0.8799772019075109,0.0012764725300284006,-0.8797887371826811,0.0008243470993660235,-0.8779210362799283,0.0006216287366365349,-0.8805870760160524,0.000502544194231777,-0.8792550975410651,0.000411036107950496,-0.8803764276920583,0.0003545584165167298
